ID,Cikis,Varis,Musteri,Tip,Tonaj,Mesafe,Maliyet,Fiyat,Gecikme
TRK-10290,İskenderun,Hamburg,Amazon,Denizyolu,15071,483,1826.41,2307.7,0
TRK-10291,Mersin,İskenderun,Şişecam,Demiryolu,38357,744,2089.55,2557.58,0
TRK-10292,Hamburg,Rotterdam,Şişecam,Karayolu,24749,4211,11485.31,13605.3,2
TRK-10293,Mersin,Hamburg,Arçelik,Denizyolu,17264,258,747.62,926.85,2
TRK-10294,Batum,Rotterdam,Şişecam,Karayolu,10065,2992,9962.69,12075.3,0
TRK-10295,Rotterdam,Ambarlı,Tofaş,Denizyolu,42246,4184,13771.01,15625.99,5
TRK-10296,Batum,Ambarlı,Arçelik,Karayolu,4180,4016,13488.99,16531.34,1
TRK-10297,İzmir,Batum,Amazon,Karayolu,17985,3722,10060.81,11293.81,2
TRK-10298,Hamburg,Samsun,Beko,Denizyolu,29419,211,1032.43,1169.66,5
TRK-10299,Mersin,Ambarlı,Şişecam,Denizyolu,35845,1416,3522.45,4092.45,5
TRK-10300,Batum,Rotterdam,Şişecam,Demiryolu,38638,3099,8030.8,9745.49,0
TRK-10301,İskenderun,Ambarlı,Beko,Karayolu,20553,4747,13266.62,14870.07,0
TRK-10302,Hamburg,İzmir,Arçelik,Demiryolu,4792,1308,2267.88,2542.14,0
TRK-10303,Rotterdam,Ambarlı,Arçelik,Karayolu,30653,3563,6449.8,8045.99,0
TRK-10304,Mersin,Rotterdam,Vestel,Demiryolu,22185,4075,9785.19,11216.55,5
TRK-10305,Rotterdam,Ambarlı,Tofaş,Demiryolu,29221,2840,7316.66,8522.3,2
TRK-10306,İskenderun,Batum,Amazon,Karayolu,34999,317,1098.35,1363.53,0
TRK-10307,Hamburg,Mersin,Amazon,Denizyolu,2894,692,1926.83,2377.42,1
TRK-10308,Rotterdam,Hamburg,Arçelik,Demiryolu,22563,501,1939.17,2331.58,2
TRK-10309,Ambarlı,Hamburg,Apple,Karayolu,14382,1603,3502.07,4061.07,1
TRK-10310,Ambarlı,Batum,Amazon,Demiryolu,25322,1683,6035.96,7005.84,2
TRK-10311,Samsun,Batum,Tofaş,Denizyolu,19051,2663,8794.64,11050.32,2
TRK-10312,İskenderun,Mersin,Arçelik,Karayolu,31786,2375,6143.4,7564.38,0
TRK-10313,Rotterdam,İskenderun,Vestel,Karayolu,11308,3547,11380.99,14096.18,0
TRK-10314,Samsun,İzmir,Apple,Demiryolu,32449,889,2933.28,3411.53,0
TRK-10315,İskenderun,Rotterdam,Beko,Demiryolu,31611,4708,8990.72,10886.99,0
TRK-10316,Ambarlı,Mersin,Amazon,Karayolu,29368,347,1343.36,1713.24,2
TRK-10317,Batum,Rotterdam,Apple,Denizyolu,14382,632,2170.16,2486.96,1
TRK-10318,Ambarlı,İzmir,Şişecam,Denizyolu,30987,3499,10931.16,12414.02,2
TRK-10319,Ambarlı,Batum,Beko,Demiryolu,30773,777,2833.26,3433.34,2
TRK-10320,Batum,Mersin,Vestel,Denizyolu,14019,1777,5496.01,6473.27,2
TRK-10321,Hamburg,İskenderun,Amazon,Karayolu,8849,1595,3827.01,4298.42,0
TRK-10322,Mersin,Batum,Apple,Denizyolu,12595,1588,5384.53,6094.83,0
TRK-10323,Batum,Ambarlı,Beko,Denizyolu,21136,4748,15633.97,20138.11,0
TRK-10324,İzmir,Mersin,Şişecam,Demiryolu,27201,2033,5877.5,7150.43,0
TRK-10325,Samsun,İskenderun,Tofaş,Karayolu,15934,768,2198.77,2685.78,0
TRK-10326,Ambarlı,İzmir,Apple,Karayolu,16231,3146,9268.93,10952.74,0
TRK-10327,Samsun,Ambarlı,Şişecam,Denizyolu,40549,4702,11783.76,14107.73,0
TRK-10328,Rotterdam,Hamburg,Vestel,Karayolu,36755,1914,4609.01,5672.67,0
TRK-10329,Batum,Rotterdam,Vestel,Denizyolu,2166,2846,5685.4,7079.23,1
TRK-10330,Ambarlı,İzmir,Amazon,Denizyolu,23723,333,780.83,925.05,0
TRK-10331,Mersin,İzmir,Apple,Karayolu,36346,670,1421.2,1592.58,5
TRK-10332,Ambarlı,Hamburg,Vestel,Demiryolu,13998,1400,3883.53,4755.29,0
TRK-10333,Rotterdam,İskenderun,Apple,Karayolu,27169,4579,12577.34,13863.37,0
TRK-10334,Ambarlı,Rotterdam,Arçelik,Denizyolu,12107,4365,13791.47,15657.52,1
TRK-10335,İzmir,Samsun,Tofaş,Denizyolu,7664,1400,4031.71,5083.93,1
TRK-10336,Batum,İskenderun,Beko,Denizyolu,7041,3332,10797.3,13447.55,0
TRK-10337,Hamburg,Mersin,Apple,Demiryolu,18355,1800,6188.25,7171.78,5
TRK-10338,Hamburg,Samsun,Arçelik,Karayolu,1115,3874,8025.09,10353.57,5
TRK-10339,Hamburg,Ambarlı,Arçelik,Karayolu,16242,4276,14276.12,17130.01,5
TRK-10340,Batum,Rotterdam,Amazon,Demiryolu,19280,2061,6616.14,8331.94,2
TRK-10341,Ambarlı,Samsun,Vestel,Demiryolu,13041,2526,6642.53,7968.98,0
TRK-10342,Hamburg,Mersin,Tofaş,Denizyolu,28525,2257,7441.78,8665.89,0
TRK-10343,Rotterdam,İzmir,Apple,Demiryolu,21574,2090,5620.72,7232.86,2
TRK-10344,Hamburg,İzmir,Şişecam,Karayolu,22401,372,1145.34,1466.57,5
TRK-10345,İzmir,Mersin,Vestel,Denizyolu,39692,2207,7632.12,9255.99,0
TRK-10346,Ambarlı,Samsun,Şişecam,Karayolu,4424,4717,8127.46,10462.29,1
TRK-10347,Hamburg,Batum,Vestel,Denizyolu,22866,1417,2356.72,2650.93,1
TRK-10348,Batum,Ambarlı,Tofaş,Denizyolu,40579,4759,9369.29,11207.9,5
TRK-10349,İskenderun,Rotterdam,Apple,Karayolu,4874,1600,3752.78,4540.83,1
TRK-10350,Samsun,Hamburg,Vestel,Karayolu,5837,4870,11176.03,12469.32,0
TRK-10351,Batum,Mersin,Vestel,Demiryolu,27189,232,1022.34,1128.95,0
TRK-10352,Ambarlı,İskenderun,Vestel,Karayolu,38345,2478,4136.65,4758.3,0
TRK-10353,İzmir,Rotterdam,Şişecam,Denizyolu,31927,3340,6838.71,7964.38,5
TRK-10354,Hamburg,İskenderun,Tofaş,Karayolu,21025,3142,7858.43,9191.07,0
TRK-10355,İzmir,Ambarlı,Vestel,Karayolu,35023,1660,5774.17,7149.44,1
TRK-10356,Rotterdam,Samsun,Şişecam,Denizyolu,25900,2696,7586.87,8403.91,5
TRK-10357,Batum,Hamburg,Amazon,Denizyolu,33913,4737,16368.73,18375.84,5
TRK-10358,İzmir,Ambarlı,Arçelik,Demiryolu,39786,2771,6883.42,8865.76,0
TRK-10359,Batum,Mersin,Beko,Demiryolu,29329,288,1016.19,1276.67,2
TRK-10360,Rotterdam,Hamburg,Amazon,Karayolu,25805,970,3512.91,4534.91,0
TRK-10361,Ambarlı,İzmir,Şişecam,Karayolu,27077,617,1570.09,1951.17,0
TRK-10362,İzmir,Samsun,Şişecam,Denizyolu,32980,2150,4624.59,5099.63,5
TRK-10363,Rotterdam,İskenderun,Arçelik,Denizyolu,35639,2364,8272.0,9294.09,5
TRK-10364,Mersin,İzmir,Tofaş,Denizyolu,23852,2132,7090.41,8390.4,0
TRK-10365,İzmir,Hamburg,Vestel,Denizyolu,3817,239,699.79,866.79,2
TRK-10366,Hamburg,Batum,Arçelik,Demiryolu,4902,1764,3281.97,4029.45,2
TRK-10367,Hamburg,İzmir,Şişecam,Karayolu,26826,914,2179.99,2532.29,0
TRK-10368,Samsun,İskenderun,Vestel,Demiryolu,23524,3194,6457.17,7181.39,2
TRK-10369,Ambarlı,Mersin,Tofaş,Demiryolu,44833,1560,5511.87,6853.3,2
TRK-10370,İskenderun,Rotterdam,Amazon,Denizyolu,29341,1380,3285.41,4140.99,0
TRK-10371,Hamburg,Batum,Vestel,Karayolu,17611,3362,9115.78,11015.06,0
TRK-10372,Rotterdam,İskenderun,Vestel,Denizyolu,11171,3195,4916.99,5807.91,0
TRK-10373,İzmir,Ambarlı,Şişecam,Demiryolu,15758,1353,2939.26,3364.88,0
TRK-10374,Hamburg,Mersin,Amazon,Karayolu,6531,4192,11878.4,14805.14,5
TRK-10375,Samsun,Batum,Tofaş,Denizyolu,38969,894,1999.97,2269.68,0
TRK-10376,İskenderun,Rotterdam,Şişecam,Demiryolu,34312,3021,6105.54,7800.61,2
TRK-10377,İzmir,İskenderun,Beko,Demiryolu,20773,1296,4357.67,4939.53,2
TRK-10378,İskenderun,İzmir,Tofaş,Denizyolu,9847,4359,13668.92,15841.91,2
TRK-10379,Mersin,Batum,Vestel,Demiryolu,6923,4895,10645.99,13516.59,0
TRK-10380,İskenderun,Samsun,Şişecam,Karayolu,44369,678,2298.39,2927.2,0
TRK-10381,Mersin,Hamburg,Şişecam,Demiryolu,2747,4332,8001.18,10210.56,0
TRK-10382,İskenderun,Ambarlı,Amazon,Karayolu,25433,727,1381.37,1696.78,5
TRK-10383,Samsun,Rotterdam,Amazon,Denizyolu,22186,2311,7041.46,8181.93,5
TRK-10384,Mersin,Batum,Şişecam,Denizyolu,12289,3993,12271.7,14900.8,1
TRK-10385,Hamburg,Rotterdam,Vestel,Demiryolu,6122,2954,8709.88,10158.38,2
TRK-10386,İskenderun,Samsun,Vestel,Denizyolu,40686,2238,6708.11,8707.75,2
TRK-10387,İskenderun,Mersin,Arçelik,Denizyolu,6352,2803,5185.93,6193.08,5
TRK-10388,Samsun,İzmir,Şişecam,Karayolu,5714,3190,8450.92,9464.92,2
TRK-10389,Rotterdam,Mersin,Tofaş,Demiryolu,43937,1863,6236.6,7545.21,1
TRK-10390,Mersin,Hamburg,Şişecam,Demiryolu,42598,4805,16587.53,20607.5,5
TRK-10391,Samsun,Mersin,Tofaş,Denizyolu,44075,936,2388.63,2741.79,0
TRK-10392,Rotterdam,Hamburg,Amazon,Denizyolu,8962,2839,4749.67,6004.97,5
TRK-10393,Mersin,İzmir,Vestel,Demiryolu,12854,413,1136.12,1456.18,2
TRK-10394,Mersin,Batum,Amazon,Denizyolu,22159,1514,2617.38,3181.32,5
TRK-10395,İzmir,Hamburg,Vestel,Demiryolu,8324,1217,3107.9,3874.26,1
TRK-10396,İskenderun,Batum,Apple,Demiryolu,24273,4213,10252.59,12637.21,5
TRK-10397,İskenderun,Mersin,Tofaş,Denizyolu,29458,3722,9612.84,10621.6,0
TRK-10398,Rotterdam,Samsun,Apple,Denizyolu,42344,863,2030.87,2537.66,0
TRK-10399,Samsun,İskenderun,Tofaş,Denizyolu,28545,2016,4456.59,5667.42,2
TRK-10400,Batum,Hamburg,Apple,Karayolu,28549,838,2587.4,2977.89,0
TRK-10401,Mersin,İzmir,Beko,Karayolu,22760,3852,8384.27,10199.24,0
TRK-10402,Mersin,Samsun,Amazon,Demiryolu,26591,4679,9913.76,12119.22,2
TRK-10403,Ambarlı,İskenderun,Apple,Demiryolu,1808,332,884.59,1054.95,2
TRK-10404,Samsun,Batum,Şişecam,Denizyolu,19768,2160,3509.58,4452.15,1
TRK-10405,Hamburg,Batum,Şişecam,Denizyolu,8745,3168,6726.84,7768.05,0
TRK-10406,İskenderun,Mersin,Arçelik,Denizyolu,19251,1010,3367.95,3823.51,1
TRK-10407,Batum,Samsun,Beko,Denizyolu,44459,215,779.53,986.64,2
TRK-10408,İskenderun,Mersin,Şişecam,Demiryolu,24102,4642,15322.91,17992.85,0
TRK-10409,İskenderun,Mersin,Arçelik,Demiryolu,24539,3105,9570.98,12074.98,0
TRK-10410,Ambarlı,Samsun,Beko,Demiryolu,35255,2259,4181.35,5361.0,1
TRK-10411,Batum,Rotterdam,Apple,Denizyolu,31340,621,1400.78,1684.77,1
TRK-10412,İskenderun,Rotterdam,Vestel,Denizyolu,35230,3161,8701.83,10974.75,1
TRK-10413,Samsun,İzmir,Arçelik,Karayolu,30881,4886,11709.79,14238.98,0
TRK-10414,Hamburg,Batum,Beko,Demiryolu,39226,3111,7917.24,10024.47,2
TRK-10415,İskenderun,Samsun,Tofaş,Demiryolu,14820,2560,6302.25,7187.1,0
TRK-10416,İskenderun,Samsun,Tofaş,Denizyolu,5502,3018,5463.4,6598.16,2
TRK-10417,Hamburg,Rotterdam,Şişecam,Karayolu,35675,2824,6123.69,6919.89,5
TRK-10418,Mersin,İzmir,Arçelik,Denizyolu,8462,3020,9312.13,10618.28,0
TRK-10419,Mersin,İskenderun,Amazon,Demiryolu,20392,309,1147.45,1330.74,5
TRK-10420,Rotterdam,İzmir,Tofaş,Karayolu,19800,1263,2810.48,3430.6,1
TRK-10421,Ambarlı,Batum,Şişecam,Demiryolu,30940,4216,9126.21,11578.62,0
TRK-10422,Rotterdam,Samsun,Beko,Demiryolu,37152,2272,7236.91,9146.27,0
TRK-10423,Samsun,İskenderun,Arçelik,Karayolu,1652,269,593.02,767.65,5
TRK-10424,Rotterdam,Samsun,Tofaş,Denizyolu,23816,500,1347.3,1577.24,2
TRK-10425,İzmir,Rotterdam,Beko,Karayolu,12217,3755,13173.6,15936.69,0
TRK-10426,Ambarlı,Batum,Apple,Karayolu,5488,4667,14388.46,17962.57,1
TRK-10427,Ambarlı,Rotterdam,Beko,Karayolu,15676,1750,4857.29,6115.58,0
TRK-10428,İzmir,Batum,Vestel,Karayolu,23124,3439,10202.71,12511.83,1
TRK-10429,İskenderun,Mersin,Vestel,Demiryolu,10162,1132,2676.29,3392.69,2
TRK-10430,İzmir,Rotterdam,Amazon,Denizyolu,42533,1421,4629.08,5311.35,2
TRK-10431,İskenderun,Ambarlı,Tofaş,Denizyolu,9105,3094,6339.02,7206.39,5
TRK-10432,Rotterdam,Samsun,Şişecam,Karayolu,30946,2314,7342.53,9298.08,1
TRK-10433,Hamburg,Samsun,Amazon,Denizyolu,37238,3144,7937.35,10233.8,0
TRK-10434,Batum,Rotterdam,Şişecam,Karayolu,25550,604,1192.63,1514.73,0
TRK-10435,İzmir,Ambarlı,Arçelik,Demiryolu,30224,1680,5316.88,6354.56,0
TRK-10436,Samsun,İskenderun,Beko,Demiryolu,6506,1030,3476.26,4159.96,0
TRK-10437,Samsun,Hamburg,Şişecam,Demiryolu,7138,3625,5559.55,6611.02,0
TRK-10438,Batum,Hamburg,Beko,Karayolu,17692,702,1750.41,1976.36,0
TRK-10439,Rotterdam,İzmir,Arçelik,Demiryolu,21805,2920,7897.03,9495.87,5
TRK-10440,İskenderun,Ambarlı,Arçelik,Denizyolu,41165,4806,9501.5,11128.76,5
TRK-10441,Hamburg,Batum,Şişecam,Denizyolu,42156,1920,4855.02,6106.13,2
TRK-10442,İzmir,Mersin,Arçelik,Denizyolu,6755,833,2362.52,2708.21,0
TRK-10443,Mersin,Samsun,Şişecam,Karayolu,16470,4028,10596.5,13642.1,0
TRK-10444,Mersin,Samsun,Tofaş,Karayolu,32784,1994,6106.23,6841.92,1
TRK-10445,Hamburg,Samsun,Apple,Demiryolu,17630,879,1905.97,2411.95,2
TRK-10446,Mersin,İzmir,Beko,Demiryolu,2872,3632,8195.05,9448.29,2
TRK-10447,İzmir,Mersin,Beko,Denizyolu,14328,1988,3570.11,4113.96,0
TRK-10448,İskenderun,Rotterdam,Beko,Denizyolu,1503,2708,7811.32,10037.37,1
TRK-10449,Mersin,İzmir,Vestel,Denizyolu,20539,4561,12512.79,14903.4,5
TRK-10450,Rotterdam,İskenderun,Amazon,Karayolu,29864,1754,3749.41,4394.13,0
TRK-10451,Rotterdam,Ambarlı,Beko,Karayolu,17473,1217,3422.51,4426.26,5
TRK-10452,Batum,İskenderun,Şişecam,Denizyolu,21063,3810,7050.78,7812.57,1
TRK-10453,Hamburg,Mersin,Apple,Demiryolu,1275,1102,2883.37,3319.13,2
TRK-10454,İzmir,Samsun,Amazon,Karayolu,24549,1653,3647.65,4271.26,0
TRK-10455,Samsun,Ambarlı,Arçelik,Denizyolu,31205,284,959.8,1193.03,0
TRK-10456,Hamburg,İskenderun,Arçelik,Karayolu,37814,2014,7009.22,8070.58,5
TRK-10457,Samsun,Hamburg,Amazon,Karayolu,21485,2951,7531.3,9169.3,2
TRK-10458,Ambarlı,Samsun,Şişecam,Karayolu,34028,1384,3439.2,4084.58,0
TRK-10459,Ambarlı,Mersin,Beko,Karayolu,28874,3267,9964.61,11664.78,5
TRK-10460,Batum,Rotterdam,Tofaş,Karayolu,23250,3125,10628.99,12341.79,1
TRK-10461,İzmir,Samsun,Arçelik,Karayolu,28189,1619,3666.49,4576.79,1
TRK-10462,Mersin,Samsun,Vestel,Karayolu,3383,3359,6039.93,7277.06,5
TRK-10463,Batum,Samsun,Şişecam,Demiryolu,13256,1860,4887.79,5652.68,2
TRK-10464,Ambarlı,Samsun,Arçelik,Demiryolu,22081,3397,11542.44,14245.89,0
TRK-10465,Rotterdam,Samsun,Arçelik,Demiryolu,22530,784,1982.18,2269.28,0
TRK-10466,İzmir,Samsun,Arçelik,Demiryolu,22821,2784,7259.19,8260.86,5
TRK-10467,Ambarlı,İskenderun,Arçelik,Karayolu,15212,2620,7468.66,9104.08,5
TRK-10468,Ambarlı,Batum,Arçelik,Karayolu,33663,2439,7780.21,8794.55,2
TRK-10469,Hamburg,Batum,Amazon,Demiryolu,23645,1378,4952.91,5762.49,1
TRK-10470,İskenderun,Ambarlı,Şişecam,Karayolu,36378,738,2560.02,3300.83,0
TRK-10471,Samsun,Mersin,Vestel,Denizyolu,35905,3426,6525.02,7347.17,0
TRK-10472,Samsun,Hamburg,Tofaş,Karayolu,44647,1940,3999.64,4473.3,0
TRK-10473,İskenderun,Rotterdam,Arçelik,Denizyolu,35253,4445,15206.33,17747.18,2
TRK-10474,İzmir,Ambarlı,Apple,Karayolu,9688,318,669.91,801.63,1
TRK-10475,İskenderun,Rotterdam,Şişecam,Karayolu,35929,3011,6115.33,7558.68,0
TRK-10476,Samsun,Rotterdam,Vestel,Demiryolu,30347,4990,8630.17,10029.75,2
TRK-10477,Samsun,İzmir,Vestel,Demiryolu,6286,2827,8967.04,10093.08,0
TRK-10478,Samsun,Rotterdam,Vestel,Denizyolu,30044,2302,4926.1,5868.02,2
TRK-10479,Samsun,İskenderun,Arçelik,Karayolu,30148,4587,9588.07,11053.82,0
TRK-10480,İzmir,Samsun,Apple,Denizyolu,33557,1303,3763.39,4582.64,1
TRK-10481,Ambarlı,İzmir,Beko,Demiryolu,5920,4965,8371.45,9902.58,0
TRK-10482,Ambarlı,İskenderun,Vestel,Denizyolu,28090,3843,11636.53,13049.84,0
TRK-10483,Hamburg,İzmir,Vestel,Demiryolu,14693,1283,4292.07,5493.86,2
TRK-10484,Mersin,Hamburg,Şişecam,Demiryolu,31984,1915,5448.93,6436.9,2
TRK-10485,İzmir,Rotterdam,Vestel,Denizyolu,36853,1061,2701.0,3312.08,0
TRK-10486,Rotterdam,Batum,Beko,Demiryolu,34319,3835,7274.65,9340.61,2
TRK-10487,İskenderun,İzmir,Vestel,Denizyolu,32490,1317,4686.9,5570.81,0
TRK-10488,Samsun,Rotterdam,Amazon,Karayolu,21608,1186,2178.42,2543.11,1
TRK-10489,Mersin,İzmir,Amazon,Demiryolu,40698,2061,6679.64,7973.44,5
TRK-10490,İskenderun,Ambarlı,Vestel,Denizyolu,44634,397,1503.4,1869.33,0
TRK-10491,Batum,Ambarlı,Vestel,Denizyolu,41928,2991,7553.97,9573.49,5
TRK-10492,Mersin,Hamburg,Beko,Karayolu,27421,1973,5076.83,6030.38,5
TRK-10493,Ambarlı,İzmir,Apple,Denizyolu,29795,4628,15535.99,17142.61,0
TRK-10494,Samsun,İzmir,Vestel,Denizyolu,19726,584,1588.96,1829.14,1
TRK-10495,Batum,Mersin,Tofaş,Karayolu,13980,1062,2019.95,2446.5,1
TRK-10496,Rotterdam,Ambarlı,Beko,Karayolu,36371,3477,10808.01,13640.66,5
TRK-10497,Hamburg,Batum,Arçelik,Karayolu,31681,708,2507.81,3111.83,1
TRK-10498,Mersin,Hamburg,Amazon,Karayolu,13750,2326,5074.79,6367.95,0
TRK-10499,Samsun,Ambarlı,Amazon,Demiryolu,12949,1230,3546.29,4328.31,0
TRK-10500,Rotterdam,İskenderun,Amazon,Denizyolu,10899,2982,5897.2,7077.61,1
TRK-10501,Batum,Rotterdam,Tofaş,Karayolu,10684,3040,5917.13,6726.78,1
TRK-10502,Rotterdam,Batum,Amazon,Karayolu,17295,1287,2876.42,3469.07,5
TRK-10503,Ambarlı,Samsun,Apple,Denizyolu,21070,614,1837.35,2032.4,0
TRK-10504,Batum,Ambarlı,Şişecam,Karayolu,25847,1117,2933.26,3476.2,1
TRK-10505,Samsun,İskenderun,Tofaş,Denizyolu,1461,2432,5206.4,6547.17,1
TRK-10506,Mersin,İskenderun,Amazon,Denizyolu,11541,1302,3425.21,4431.27,0
TRK-10507,Rotterdam,Mersin,Şişecam,Demiryolu,9419,2448,7688.28,8792.66,1
TRK-10508,Mersin,Hamburg,Vestel,Karayolu,23934,4638,15795.81,20319.71,0
TRK-10509,Mersin,Ambarlı,Apple,Demiryolu,35264,3308,10187.6,11712.4,0
TRK-10510,İzmir,Batum,Beko,Demiryolu,38750,374,1262.98,1398.17,0
TRK-10511,İskenderun,Mersin,Arçelik,Karayolu,30625,793,2716.94,2992.17,2
TRK-10512,Batum,İzmir,Arçelik,Denizyolu,17310,578,1721.85,2048.01,0
TRK-10513,Samsun,Batum,Arçelik,Demiryolu,22182,1469,5050.0,6042.38,5
TRK-10514,Samsun,Rotterdam,Vestel,Denizyolu,5454,2714,6723.12,8559.6,5
TRK-10515,Samsun,Ambarlı,Tofaş,Denizyolu,41106,2688,4917.59,5513.34,2
TRK-10516,İzmir,Ambarlı,Amazon,Karayolu,35261,3793,12769.94,15231.02,0
TRK-10517,Samsun,İzmir,Amazon,Denizyolu,19553,4671,14245.26,17889.41,0
TRK-10518,Rotterdam,İzmir,Arçelik,Karayolu,33340,3204,7468.75,8758.9,0
TRK-10519,Samsun,Rotterdam,Tofaş,Karayolu,3747,4833,7687.21,9273.67,5
TRK-10520,Hamburg,Ambarlı,Arçelik,Karayolu,10325,2286,5065.48,6194.46,1
TRK-10521,Mersin,İskenderun,Arçelik,Demiryolu,42021,3224,8579.19,9898.11,5
TRK-10522,İskenderun,Batum,Şişecam,Karayolu,36413,2257,4778.2,5337.24,2
TRK-10523,Batum,Ambarlı,Apple,Demiryolu,7997,751,1912.6,2147.49,5
TRK-10524,Mersin,Rotterdam,Vestel,Karayolu,36990,4282,12055.49,14799.74,2
TRK-10525,İzmir,Mersin,Şişecam,Karayolu,15861,657,2401.94,2921.81,1
TRK-10526,Batum,Ambarlı,Tofaş,Demiryolu,39482,537,1526.16,1921.64,2
TRK-10527,Batum,Mersin,Beko,Karayolu,37603,300,870.55,1093.36,2
TRK-10528,Mersin,Ambarlı,Apple,Karayolu,23637,3276,11432.54,14397.66,2
TRK-10529,Ambarlı,Hamburg,Arçelik,Denizyolu,18039,2099,5362.7,6075.39,0
TRK-10530,Hamburg,Batum,Arçelik,Karayolu,2279,2475,7970.37,9826.1,1
TRK-10531,İskenderun,Batum,Şişecam,Karayolu,33584,4961,14675.51,17423.36,5
TRK-10532,Rotterdam,Samsun,Beko,Karayolu,4819,2741,8031.22,10303.41,5
TRK-10533,Mersin,Hamburg,Beko,Karayolu,30991,1990,6121.67,6852.16,0
TRK-10534,Ambarlı,Mersin,Şişecam,Demiryolu,41648,1427,3010.31,3845.23,5
TRK-10535,Ambarlı,Rotterdam,Amazon,Denizyolu,41409,1551,3768.98,4879.58,0
TRK-10536,İzmir,Hamburg,Şişecam,Demiryolu,11814,4624,10629.15,12497.77,0
TRK-10537,İskenderun,İzmir,Amazon,Karayolu,4533,1931,4188.35,5095.79,2
TRK-10538,İzmir,Hamburg,Arçelik,Karayolu,23007,1779,6022.74,7140.38,0
TRK-10539,İzmir,Ambarlı,Beko,Karayolu,37566,1885,6826.53,7938.81,0
TRK-10540,İzmir,Ambarlı,Beko,Denizyolu,42978,334,1422.46,1808.79,0
TRK-10541,Ambarlı,Batum,Arçelik,Karayolu,37518,4313,10474.49,12211.06,2
TRK-10542,Samsun,Ambarlı,Şişecam,Karayolu,3195,2387,8287.91,10628.92,0
TRK-10543,Ambarlı,Mersin,Arçelik,Denizyolu,3852,2402,7175.93,8637.48,0
TRK-10544,Mersin,Samsun,Amazon,Denizyolu,16983,2656,5746.7,6951.33,0
TRK-10545,Rotterdam,İskenderun,Vestel,Karayolu,8301,3661,8363.9,10484.68,5
TRK-10546,Rotterdam,Mersin,Vestel,Denizyolu,13276,3525,6053.06,7228.34,0
TRK-10547,Mersin,Rotterdam,Amazon,Karayolu,5778,4281,14627.56,18779.07,2
TRK-10548,Samsun,Hamburg,Beko,Karayolu,29450,2997,8394.43,10779.23,0
TRK-10549,Hamburg,İskenderun,Tofaş,Karayolu,43414,3739,9403.27,11438.0,2
TRK-10550,Hamburg,Samsun,Şişecam,Karayolu,20217,696,1369.29,1760.02,2
TRK-10551,İzmir,Rotterdam,Amazon,Demiryolu,18625,4123,7544.35,9077.59,0
TRK-10552,İzmir,İskenderun,Tofaş,Denizyolu,10113,1590,3302.51,3716.55,0
TRK-10553,Rotterdam,İzmir,Tofaş,Denizyolu,25270,2672,5053.7,6022.27,0
TRK-10554,Mersin,İzmir,Apple,Denizyolu,19021,1557,2933.61,3481.23,1
TRK-10555,Batum,Hamburg,Vestel,Denizyolu,36634,2256,5506.2,6842.09,0
TRK-10556,Rotterdam,Mersin,Tofaş,Karayolu,34771,3039,5971.89,6730.37,0
TRK-10557,Batum,Hamburg,Şişecam,Demiryolu,4173,275,461.02,577.42,1
TRK-10558,Hamburg,Mersin,Tofaş,Demiryolu,1905,228,657.03,800.22,0
TRK-10559,Mersin,Batum,Beko,Demiryolu,19494,1557,5389.12,6259.25,0
TRK-10560,Mersin,Samsun,Vestel,Denizyolu,11467,3909,6654.33,7511.66,0
TRK-10561,İzmir,Mersin,Tofaş,Denizyolu,14630,2620,6947.47,7674.53,0
TRK-10562,Mersin,İzmir,Şişecam,Denizyolu,40502,880,1919.07,2380.99,1
TRK-10563,İzmir,Rotterdam,Beko,Karayolu,29011,2137,5065.15,5743.93,0
TRK-10564,İskenderun,Batum,Şişecam,Demiryolu,41976,3596,9944.88,11033.72,2
TRK-10565,İskenderun,Rotterdam,Apple,Karayolu,12585,3856,7361.93,8370.49,5
TRK-10566,Samsun,İskenderun,Tofaş,Demiryolu,39625,320,933.38,1089.3,0
TRK-10567,Batum,İskenderun,Tofaş,Karayolu,27374,4694,9296.44,11177.48,0
TRK-10568,Hamburg,Ambarlı,Tofaş,Karayolu,11439,2419,7149.91,7927.92,0
TRK-10569,Hamburg,Samsun,Beko,Demiryolu,43262,2357,8495.82,10713.3,0
TRK-10570,Batum,Hamburg,Arçelik,Denizyolu,21808,3262,11292.66,13726.61,0
TRK-10571,Samsun,Hamburg,Şişecam,Denizyolu,13080,1900,3558.75,4444.42,2
TRK-10572,İskenderun,Batum,Vestel,Demiryolu,26411,3601,11972.39,14921.81,0
TRK-10573,Ambarlı,Hamburg,Beko,Denizyolu,29888,4340,10892.82,13628.91,1
TRK-10574,İzmir,Ambarlı,Arçelik,Denizyolu,23018,2724,6971.55,8720.65,0
TRK-10575,Hamburg,Samsun,Apple,Karayolu,43434,924,3031.27,3792.52,0
TRK-10576,Samsun,Batum,Apple,Karayolu,32260,4031,12856.22,15282.73,2
TRK-10577,Batum,İzmir,Beko,Karayolu,38841,3080,6079.29,7870.6,1
TRK-10578,Mersin,İzmir,Arçelik,Karayolu,28682,2258,6402.89,8174.24,0
TRK-10579,Rotterdam,İskenderun,Beko,Denizyolu,26741,1353,4919.16,5624.62,1
TRK-10580,Mersin,Samsun,Arçelik,Karayolu,23023,2366,4098.65,4562.29,2
